LigandID;heavyAtomSize;flexibility
SSB;10;0.115385
SSC;12;0.130435
SSD;20;0.184211
SSE;20;0.184211
SSF;24;0.0952381
SSG;12;0.0416667
SSH;12;0.217391
SSI;21;0.179487
SSJ;40;0.142857
SSK;16;0.0909091
SSL;39;0.126761
SSM;14;0.241379
SSN;7;0.25
SSO;20;0.184211
SSP;8;0.238095
SSR;34;0.0757576
SSS;30;0.2
SST;10;0.190476
SSU;21;0.114286
SSV;16;0.181818
ST1;17;0.16
ST2;15;0.12
ST3;14;0.125
ST4;17;0.16129
ST5;18;0.2
ST6;18;0.1875
ST7;52;0.226804
ST8;27;0.137255
ST9;67;0.273381
STA;12;0.178571
STB;20;0.230769
STC;19;0.142857
STD;43;0.0989011
STE;20;0.290909
STF;18;0.111111
STG;33;0.0434783
STH;12;0
STI;37;0.111111
STJ;27;0.142857
STL;17;0.0666667
STM;36;0.0983607
STN;13;0.222222
STO;35;0.0294118
STP;30;0.166667
STR;23;0.0178571
STS;19;0.108108
STT;14;0.130435
STU;35;0.0294118
STW;45;0.122222
STX;14;0.137931
STY;17;0.178571
STZ;18;0.151515
SU0;27;0.133333
SU1;22;0.1
SU2;25;0.0816327
SU3;53;0.079646
SU4;24;0.12766
SU6;23;0.0930233
SU8;12;0.24
SU9;18;0.0645161
SUA;21;0.194444
SUB;32;0.16129
SUC;23;0.108696
SUD;37;0.203125
SUE;54;0.0909091
SUF;14;0.148148
SUG;19;0.305556
SUH;9;0.1875
SUI;12;0.1
SUJ;16;0.09375
SUL;5;0
SUM;31;0.171429
SUN;15;0.225806
SUO;16;0.290323
SUP;27;0.137255
SUR;21;0.114286
SUS;24;0.189189
SUV;32;0.0677966
SUW;34;0.15625
SUY;26;0.0833333
SUZ;25;0.0909091
SV1;21;0.179487
SV2;27;0.212766
SV6;49;0.175926
SV7;10;0.0588235
SVA;12;0.222222
SVB;28;0.106383
SVC;30;0.26087
SVE;49;0.129032
SVF;17;0.0833333
SVN;10;0
SVP;38;0.149425
SVQ;26;0.106383
SVR;86;0.165414
SVS;31;0.125
SVV;11;0.210526
SVW;11;0.210526
SVX;13;0.230769
SVY;17;0.222222
SVZ;14;0.214286
SW1;12;0.0952381
SW2;13;0.0769231
SW3;9;0.05
SW4;18;0.15
SWA;12;0
SWE;23;0.108696
SWF;23;0.097561
SWG;24;0.119048
SWH;34;0.122807
SWI;98;0.0683761
SWX;14;0.08
SWY;38;0.121212
SX;2;0
SX0;27;0.142857
SX1;11;0.0588235
SX2;15;0.208333
SX3;18;0.0526316
SX4;23;0.0930233
SX5;25;0.142857
SX6;30;0.129032
SX7;28;0.0943396
SX8;26;0.0697674
SXA;25;0.285714
SXC;32;0.145161
SXD;30;0.3
SXE;16;0.235294
SXH;29;0.295082
SXI;26;0.0816327
SXJ;36;0.0240964
SXK;19;0.133333
SXM;28;0.307692
SXN;70;0.184049
SXO;31;0.298507
SXR;33;0.279412
SXS;13;0
SXV;27;0.290909
SXX;16;0.142857
SXZ;32;0.177419
SY1;27;0.0784314
SY2;35;0.144737
SY9;25;0
SYC;11;0.105263
SYD;17;0.1
SYE;15;0.0769231
SYM;11;0.2
SYN;8;0.0625
SYO;31;0.298507
SYP;18;0.243243
SYR;15;0.148148
SYS;11;0.25
SYY;18;0.2
SZ0;30;0.135593
SZ1;8;0
SZ3;8;0
SZ4;10;0.0952381
SZ5;18;0.03125
SZ6;39;0.153846
SZ8;11;0.08
SZ9;9;0.05
SZC;28;0.102041
SZH;29;0.283019
SZL;11;0.0555556
SZZ;22;0.179487
T;21;0.108108
T00;24;0.183673
T01;38;0.301587
T03;14;0.130435
T04;35;0.192982
T05;35;0.0952381
T07;16;0.12
T08;31;0.142857
T0E;33;0.129032
T0I;19;0.121212
T0M;13;0.173913
T0R;29;0.152542
T0T;27;0.117647
T10;34;0.21875
T11;19;0.15625
T12;32;0.172414
T13;24;0.125
T15;38;0.175676
T16;35;0.25
T17;61;0.121212
T18;38;0.0819672
T19;42;0.189873
T1A;9;0.142857
T1C;42;0.0930233
T1D;22;0.0789474
T1G;55;0.247423
T1N;17;0.09375
T1O;20;0.190476
T1P;29;0.196078
T1Q;32;0.157895
T20;34;0.111111
T21;20;0.0666667
T22;25;0.0833333
T23;23;0.116279
T24;21;0.26
T25;21;0.283019
T26;34;0.192982
T27;28;0.145833
T28;20;0
T29;34;0.231884
T2A;29;0.113208
T2B;21;0.135135
T2D;14;0.0434783
T2M;12;0.208333
T2P;29;0.196078
T2S;21;0.108108
T2T;44;0.144578
T3;23;0.138889
T30;29;0.117647
T31;21;0.114286
T32;22;0.0952381
T33;22;0.138889
T34;19;0.138889
T35;45;0.192771
T36;20;0.111111
T37;21;0.105263
T38;26;0.166667
T39;26;0.166667
T3A;15;0.258065
T3C;30;0.105263
T3E;27;0.136364
T3F;35;0.125
T3M;28;0.122449
T3O;19;0.0232558
T3P;21;0.108108
T3Q;35;0.125
T3S;22;0.0638298
T3Y;48;0.0526316
T40;25;0.0588235
T41;23;0.121951
T42;42;0.190476
T44;24;0.138889
T45;9;0.142857
T46;35;0.131148
T48;22;0.1
T49;21;0.108108
T4A;22;0.129032
T4B;36;0.121212
T4E;21;0.0588235
T4F;35;0.168675
T4G;21;0.0526316
T4K;50;0.147727
T4P;29;0.196078
T4S;21;0.108108
T50;27;0.0681818
T51;44;0.156627
T53;44;0.156627
T55;12;0.225806
T57;48;0.318182
T5A;55;0.179775
T5C;50;0.130435
T5E;66;0.143791
T5F;35;0.170732
T5J;21;0.0526316
T5K;50;0.147727
T5M;22;0.0666667
T5O;22;0.131579
T5P;29;0.196078
T5S;22;0.131579
T5X;40;0.211268
T61;20;0.15625
T62;23;0.0512821
T64;41;0.0410959
T65;22;0.288462
T66;25;0.22
T68;23;0.146341
T6A;33;0.178571
T6C;10;0
T6E;31;0.12766
T6F;42;0.213333
T6K;35;0.126984
T6P;27;0.117647
T6Q;33;0.112903
T6T;12;0.0416667
T73;20;0.0681818
T74;38;0.1125
T75;29;0.113208
T76;35;0.0140845
T77;34;0.134328
T7M;64;0.280822
T7O;20;0.142857
T7X;61;0.277778
T7Z;33;0.101695
T80;36;0.344086
T86;23;0.166667
T87;39;0.162162
T8B;44;0.125
T8G;26;0.166667
T8L;12;0.190476
T8N;13;0.25
T8T;31;0.163265
T8X;73;0.252809
T92;33;0.131148
T93;23;0.222222
T94;19;0.195122
T95;43;0.141176
T98;21;0.0526316
T99;31;0.163265
T9H;44;0.141026
T9N;24;0.125
T9T;19;0.0833333
TA0;1;1
TA1;62;0.12605
TA2;12;0.12
TA3;20;0.102564
TA4;15;0.16129
TA5;7;0.0833333
TA6;16;0.137931
TA7;17;0.192308
TA8;20;0.27027
TA9;28;0.0754717
TAA;37;0.237288
TAB;33;0.163934
TAC;32;0.0338983
TAD;43;0.148649
TAE;21;0.171429
TAF;22;0.108108
TAG;12;0.217391
TAJ;48;0.06
TAK;30;0.101695
TAL;20;0.0526316
TAM;11;0.222222
TAN;6;0.0714286
TAO;57;0.102362
TAP;48;0.1625
TAQ;13;0
TAR;10;0.2
TAS;4;0
TAT;31;0.163265
TAU;7;0.153846
TAV;46;0.157895
TAX;28;0.133333
TAY;7;0.0588235
TAZ;20;0.0882353
TB;1;1
TB0;6;0.0714286
TB1;17;0.2
TB2;13;0.103448
TB6;8;0.125
TB7;23;0.113636
TB8;13;0.142857
TB9;21;0.0465116
TBA;17;0.230769
TBB;8;0.111111
TBC;21;0
TBD;25;0.133333
TBE;20;0.235294
TBF;7;0.125
TBG;9;0.0952381
TBH;43;0.230769
TBI;20;0.235294
TBL;17;0.166667
TBM;15;0.171429
TBN;19;0.0571429
TBO;21;0.0465116
TBP;10;0
TBQ;21;0.136364
TBR;18;0.0833333
TBS;13;0
TBT;21;0
TBU;5;0
TBV;47;0.15625
TBX;21;0.136364
TBY;13;0.230769
TBZ;41;0.0649351
TC0;31;0.118644
TC1;27;0.0869565
TC2;40;0.211268
TC3;8;0.176471
TC4;26;0.316667
TC5;10;0.217391
TC6;55;0.257732
TC7;10;0
TC8;21;0.0606061
TC9;45;0.0215054
TCA;11;0.105263
TCB;23;0.0869565
TCC;16;0.0769231
TCD;24;0.117647
TCE;16;0.3
TCF;12;0.136364
TCG;57;0.142857
TCH;35;0.0963855
TCI;23;0.0727273
TCJ;24;0.0666667
TCK;21;0.214286
TCL;17;0.08
TCM;11;0
TCN;9;0.5
TCO;17;0.15
TCP;18;0.0857143
TCQ;24;0.111111
TCR;16;0.0333333
TCT;20;0.0606061
TCU;21;0.152174
TCV;5;0
TCW;20;0.09375
TCX;7;0.142857
TCY;25;0.0666667
TCZ;9;0
TD1;23;0.230769
TD2;45;0.1
TD3;15;0.285714
TD4;19;0.30303
TD5;33;0.20339
TD6;33;0.20339
TD7;33;0.189655
TD8;34;0.209677
TD9;34;0.209677
TDA;15;0.275
TDB;17;0.0967742
TDC;31;0.0357143
TDD;9;0.0952381
TDE;27;0.152542
TDF;16;0.153846
TDG;23;0.0869565
TDH;19;0.0625
TDI;20;0.097561
TDK;34;0.180328
TDL;32;0.178571
TDM;29;0.153846
TDN;30;0.163636
TDO;35;0.131148
TDP;26;0.177778
TDR;9;0
TDS;30;0.202899
TDT;70;0.131148
TDU;21;0.146341
TDV;35;0.130435
TDW;29;0.169811
TDX;34;0.133333
TDY;23;0.113636
TDZ;31;0.0819672
TE;1;1
TE1;20;0.15
TE2;56;0.131148
TE4;19;0.209302
TE6;7;0
TE7;25;0.104167
TEA;7;0.136364
TEB;25;0.14
TEC;23;0.203704
TED;47;0.26506
TEE;4;0
TEF;17;0.137931
TEG;11;0.318182
TEI;22;0.153846
TEJ;31;0.0555556
TEL;58;0.0866142
TEM;11;0.285714
TEN;11;0.24
TEO;9;0.166667
TEP;13;0
TER;14;0.282051
TES;21;0
TET;50;0.204819
TEU;23;0.177778
TEW;31;0
TEX;32;0.0958904
TEY;37;0.102273
TF0;26;0.115385
TF1;27;0.125
TF2;29;0.156863
TF3;25;0.176471
TF4;6;0.142857
TF5;19;0.129032
TF6;27;0.125
TF7;16;0.166667
TFA;7;0.142857
TFB;8;0.0625
TFC;16;0.294118
TFD;28;0.152174
TFE;27;0.159091
TFF;33;0.156863
TFG;29;0.104167
TFH;2;0
TFI;33;0.178571
TFK;33;0.192982
TFL;20;0.0512821
TFM;16;0.148148
TFN;35;0.217391
TFO;19;0.147059
TFP;28;0.0909091
TFQ;17;0.172414
TFR;20;0.263158
TFS;8;0.125
TFT;20;0.0882353
TFU;12;0.0384615
TFV;28;0.152174
TFX;20;0.0487805
TFY;37;0.102273
TFZ;19;0.133333
TG0;32;0.114754
TG1;46;0.173469
TG4;21;0.227273
TG5;19;0.210526
TG6;16;0.25
TGA;15;0.129032
TGC;56;0.265306
TGD;11;0.181818
TGE;34;0.15942
TGF;52;0.252747
TGG;28;0.333333
TGJ;11;0.181818
TGK;11;0
TGL;63;0.325581
TGN;23;0.106383
TGP;23;0.102564
TGR;11;0.0434783
TGS;11;0.181818
TGT;26;0.136364
TGU;37;0.107692
TGW;20;0.030303
TGX;12;0
TGY;11;0
TGZ;34;0.0952381
TH;1;1
TH0;9;0
TH1;21;0.05
TH2;28;0.0793651
TH3;65;0.267176
TH4;16;0.115385
TH5;11;0.190476
TH6;9;0.176471
TH7;10;0.0625
TH8;21;0.194444
TH9;25;0.25
THA;15;0
THB;17;0.0606061
THC;11;0.190476
THD;30;0.169811
THE;9;0.2
THF;34;0.186441
THG;32;0.175439
THH;33;0.166667
THI;19;0.0285714
THJ;5;0
THK;29;0.101695
THL;32;0.175439
THM;17;0.0625
THN;23;0.184211
THO;7;0.117647
THP;25;0.142857
THQ;13;0.173913
THR;8;0.125
THS;21;0.108108
THT;24;0.306452
THU;16;0.0645161
THV;31;0.172414
THW;34;0.166667
THX;73;0.139706
THY;32;0.180328
THZ;20;0.184211
TI1;26;0.240741
TI2;35;0.2
TI3;29;0.163636
TI4;16;0.027027
TI7;16;0.0689655
TI8;34;0.16129
TI9;13;0.0769231
TIA;16;0.0689655
TIB;21;0.0465116
TIC;17;0.0606061
TID;15;0.0869565
TIF;36;0.178082
TIG;18;0.166667
TIH;11;0.15
TII;20;0.0638298
TIL;22;0.0789474
TIM;21;0.152174
TIN;38;0.186047
TIO;17;0.21875
TIQ;36;0.147059
TIR;29;0.0666667
TIS;11;0.190476
TIT;46;0.23913
TIV;28;0.0384615
TIY;16;0
TIZ;17;0.1
TJ2;32;0.157895
TJ3;25;0.0697674
TJE;34;0.212121
TJF;31;0.127273
TJH;32;0.0862069
TJM;15;0.0740741
TK1;34;0.103448
TK3;39;0.0729167
TK4;22;0.117647
TKA;38;0.0645161
TKD;39;0.0729167
TKL;20;0.2
TKT;21;0.0681818
TKW;22;0.108108
TL;1;1
TL1;28;0.113208
TL2;28;0.113208
TL3;28;0.113208
TL4;28;0.113208
TL5;15;0.0645161
TL6;13;0.08
TLA;10;0.2
TLB;23;0.1
TLC;24;0.0930233
TLD;9;0
TLE;15;0.0967742
TLF;18;0.0967742
TLG;16;0.1
TLH;19;0.133333
TLJ;16;0.117647
TLL;42;0.210526
TLM;14;0.0714286
TLN;23;0.1
TLO;31;0.150943
TLP;23;0.190476
TLS;39;0.0945946
TLT;19;0.114286
TLV;24;0.138889
TLX;16;0.0909091
TLY;13;0.25
TLZ;12;0.2
TM1;38;0.122807
TM2;29;0.18
TM3;41;0.149425
TM4;9;0
TM5;56;0.116071
TM6;67;0.119403
TM7;9;0
TM9;13;0.0384615
TMA;5;0
TMB;15;0.171429
TMC;18;0.0555556
TMD;14;0.205882
TME;3;0
TMF;33;0.140351
TMG;14;0.0434783
TMH;10;0
TMI;24;0.0888889
TMJ;21;0.0789474
TML;3;0
TMM;15;0.142857
TMN;8;0.166667
TMO;5;0
TMP;21;0.108108
TMQ;27;0.113208
TMR;11;0.04
TMS;27;0.188679
TMT;8;0
TMU;21;0.205882
TMV;27;0.163265
TMX;15;0.0571429
TMY;27;0.237288
TMZ;8;0
TN1;11;0
TN2;19;0.111111
TN3;20;0.125
TN4;27;0.172414
TN5;17;0.0740741
TN6;9;0.15
TN7;9;0.2
TNA;24;0.304348
TNB;22;0.233333
TNC;29;0.0384615
TND;41;0.115385
TNE;10;0
TNF;16;0.157895
TNG;15;0.421053
TNH;30;0.15873
TNK;27;0.132075
TNL;16;0.142857
TNM;23;0.179487
TNN;36;0.05
TNP;19;0
TNR;21;0.170732
TNS;26;0.183673
TNT;23;0.181818
TNV;27;0.204545
TNX;14;0.111111
TNY;22;0.159091
TO1;21;0.0833333
TO2;24;0.170213
TOA;12;0.0384615
TOB;10;0
TOC;11;0.037037
TOD;24;0.217391
TOE;11;0.307692
TOF;14;0
TOG;33;0.206897
TOH;14;0.136364
TOI;49;0.197674
TOK;29;0.0151515
TOL;24;0.153846
TOM;15;0.16
TON;21;0.176471
TOP;21;0.125
TOQ;17;0.1
TOR;22;0.0666667
TOS;10;0.0555556
TOT;57;0.114754
TOU;4;0
TOX;17;0.133333
TOY;32;0.084507
TP0;21;0.0652174
TP1;21;0.205128
TP2;21;0.142857
TP3;29;0.2
TP4;34;0.233333
TP5;8;0.0714286
TP6;31;0.210526
TP7;21;0.285714
TP8;35;0.210526
TP9;25;0.209302
TPA;10;0.0434783
TPB;25;0.108696
TPC;20;0.114286
TPD;19;0.166667
TPE;34;0.172414
TPF;22;0.138889
TPG;54;0.138298
TPH;12;0.12
TPI;29;0.191489
TPJ;12;0.0689655
TPK;9;0.0909091
TPL;14;0.103448
TPM;15;0.0882353
TPN;20;0.189189
TPO;12;0.190476
TPP;26;0.173913
TPQ;15;0.125
TPR;18;0.0882353
TPS;22;0.146341
TPT;20;0
TPU;26;0.177778
TPV;42;0.153846
TPW;26;0.173913
TPX;21;0.2
TPY;23;0.230769
TPZ;19;0.277778
TQ1;21;0.0555556
TQ2;28;0.0877193
TQ3;19;0.0606061
TQ4;20;0.0555556
TQ5;23;0.0666667
TQ6;25;0.0638298
TQ8;23;0.166667
TQ9;9;0.266667
TQD;27;0.103448
TQI;29;0.155556
TQJ;31;0.172414
TQL;17;0.0714286
TQP;50;0.147727
TQQ;17;0.103448
TQT;22;0.0344828
TQU;16;0.037037
TQV;20;0.138889
TQX;32;0.0793651
TQZ;11;0.352941
TR0;31;0.135593
TR1;32;0.21875
TR2;10;0
TR3;26;0.0980392
TR4;16;0.111111
TR5;27;0.0851064
TR6;30;0.0612245
TR7;16;0.129032
TR8;47;0.0686275
TR9;11;0
TRA;12;0.285714
TRB;21;0.0465116
TRC;12;0.263158
TRD;13;0.25
TRE;23;0.0869565
TRF;17;0.133333
TRG;12;0.206897
TRH;35;0.126984
TRI;5;0
TRJ;10;0.0909091
TRK;29;0.0689655
TRL;29;0.1875
TRM;12;0.0526316
TRN;15;0.111111
TRO;16;0.103448
TRP;15;0.107143
TRQ;17;0.107143
TRR;21;0.121951
TRS;8;0.157895
TRT;25;0.213115
TRU;20;0.0689655
TRW;23;0.139535
TRX;16;0.103448
TRY;15;0.0769231
TRZ;23;0.0961538
TS;21;0.108108
TS0;30;0.203704
TS1;30;0.203704
TS2;48;0.126316
TS3;48;0.34375
TS4;58;0.349593
TS5;29;0.322581
TS6;5;0
TS8;24;0.204545
TS9;11;0.130435
TSA;16;0.0689655
TSB;30;0.150943
TSC;13;0.0769231
TSD;13;0.142857
TSE;8;0.166667
TSF;32;0.196429
TSH;12;0.0869565
TSI;8;0.1
TSJ;29;0.12766
TSK;30;0.0625
TSL;15;0.222222
TSM;8;0.0588235
TSN;22;0.159091
TSO;16;0.0689655
TSP;21;0.108108
TSR;13;0.0833333
TSS;12;0.08
TST;27;0.148148
TSU;11;0.0526316
TSV;51;0.11
TSX;29;0.160714
TSY;9;0.266667
TSZ;5;0.111111
TT;39;0.0410959
TT1;26;0.133333
TT2;38;0.0631579
TT4;13;0.0434783
TT8;27;0.156863
TTA;25;0.0833333
TTB;26;0.0535714
TTC;31;0.0517241
TTD;41;0.0405405
TTE;29;0.163265
TTF;14;0.210526
TTG;32;0.1
TTH;20;0.169811
TTI;21;0.114286
TTJ;22;0.0930233
TTL;12;0
TTM;23;0.116279
TTN;8;0.222222
TTO;27;0.08
TTP;29;0.170213
TTQ;17;0.0967742
TTR;17;0.03125
TTS;24;0.139535
TTT;23;0.0888889
TTW;29;0.166667
TTX;30;0.0491803
TTY;13;0.0454545
TTZ;25;0.0816327
TU0;14;0.0952381
TU1;38;0.142857
TUB;45;0.0217391
TUC;15;0.12
TUD;34;0.097561
TUE;22;0.125
TUH;27;0.06
TUI;33;0.203704
TUL;8;0
TUM;57;0.175
TUN;11;0.192308
TUO;23;0.102564
TUQ;28;0.0909091
TUR;23;0.108696
TUT;28;0.148148
TUX;30;0.253521
TV2;24;0.0487805
TV4;26;0.166667
TVA;19;0.219512
TVC;19;0.0606061
TVN;36;0.25
TVP;14;0.0333333
TVU;32;0.101695
TVZ;18;0.1
TW5;43;0.128205
TWL;14;0.103448
TWN;25;0.223881
TWO;13;0.130435
TWT;22;0.283582
TX1;31;0.173913
TX2;24;0.155556
TX3;29;0.148936
TX4;14;0.24
TX5;30;0.0694444
TX6;22;0.0444444
TX7;31;0.173913
TXA;33;0.178571
TXB;10;0
TXC;23;0.181818
TXD;44;0.139241
TXE;44;0.139241
TXF;31;0.15625
TXG;45;0.129032
TXI;16;0.242424
TXL;58;0.12069
TXN;75;0.17037
TXP;48;0.154762
TXQ;20;0
TXS;21;0.0681818
TXT;55;0.105263
TXW;15;0.0666667
TXY;14;0.111111
TXZ;20;0.282051
TY0;18;0.153846
TY1;17;0.138889
TY2;14;0.115385
TY3;14;0.12
TY4;30;0.148936
TY5;20;0.157895
TY8;17;0.178571
TY9;17;0.178571
TYA;34;0.147541
TYB;12;0.130435
TYC;13;0.12
TYD;25;0.142857
TYE;12;0.12
TYF;13;0.130435
TYI;15;0.125
TYJ;16;0.137931
TYK;64;0.0902778
TYL;11;0.1
TYM;37;0.138462
TYN;23;0.121951
TYO;15;0.222222
TYP;19;0.0540541
TYQ;15;0.111111
TYR;13;0.125
TYS;17;0.178571
TYT;24;0.108696
TYU;17;0.0588235
TYV;10;0
TYW;13;0.115385
TYX;17;0.225806
TYY;15;0.12
TYZ;13;0.136364
TZ1;25;0.135135
TZ2;20;0.102564
TZ4;50;0.117647
TZ5;50;0.117647
TZA;14;0.133333
TZB;12;0.0909091
TZC;8;0.0714286
TZD;27;0.173913
TZE;9;0.111111
TZF;12;0.05
TZG;21;0.205882
TZL;9;0.1
TZM;13;0.0833333
TZN;28;0.0892857
TZO;8;0.0909091
TZP;13;0.173913
TZT;50;0.20339
TZY;24;0.0714286
TZZ;8;0.1875
U;21;0.114286
U01;23;0.0714286
U02;41;0.182927
U03;23;0.0930233
U04;33;0.15873
U05;22;0.0526316
U06;30;0.12963
U0E;42;0.244681
U1;1;1
U10;63;0.202614
U11;27;0.234043
U12;19;0.111111
U13;16;0.0833333
U14;18;0.111111
U15;28;0.20339
U16;30;0.2
U17;26;0.258621
U18;37;0.123077
U19;19;0.111111
U1K;16;0.125
U1N;24;0.173913
U1P;23;0.131579
U1S;27;0.111111
U1T;24;0.0612245
U20;55;0.227273
U21;51;0.214286
U22;53;0.219048
U25;21;0.114286
U2F;36;0.147541
U2G;40;0.117647
U2L;26;0.166667
U2N;21;0.111111
U2P;21;0.114286
U2S;22;0.0697674
U2X;20;0.136364
U2Z;16;0.09375
U31;25;0.173913
U32;19;0.114286
U33;17;0.0689655
U34;22;0.105263
U36;25;0.177778
U37;21;0.114286
U3H;28;0.173913
U3M;29;0.0612245
U3P;21;0.114286
U3S;22;0.0666667
U3X;20;0.133333
U46;25;0.2
U49;33;0.0169492
U4J;17;0.1
U4M;22;0.108108
U4S;21;0.0714286
U4W;42;0.0963855
U51;24;0.210526
U52;34;0.106061
U53;22;0.205128
U55;18;0.1
U5M;22;0.108108
U5P;21;0.114286
U5R;22;0.108108
U63;23;0.0888889
U66;34;0.0151515
U6B;28;0.148148
U6M;22;0.105263
U73;18;0.117647
U75;30;0.12963
U7E;15;0.0869565
U85;33;0.0952381
U89;48;0.275862
U8D;30;0.169492
U8K;19;0.133333
U8U;24;0.139535
U91;27;0.0952381
U94;29;0.196078
U98;21;0.125
UA1;37;0.214286
UA2;19;0.0555556
UA3;21;0.114286
UA4;35;0.107692
UA5;13;0.125
UAA;12;0.111111
UAD;34;0.137931
UAG;58;0.223301
UAH;14;0.125
UAL;10;0.1875
UAM;30;0.166667
UAN;13;0.0434783
UAP;16;0.125
UAR;21;0.114286
UB1;26;0.15
UB2;29;0.245614
UB3;31;0.238095
UBA;24;0.15
UBB;19;0.121212
UBC;24;0.15
UBD;25;0.15
UBE;30;0.137255
UBF;24;0.162162
UBI;27;0.16
UBP;19;0.1875
UBR;21;0.117647
UBS;31;0.238095
UBT;28;0.259259
UBU;26;0.240741
UBV;32;0.242424
UBW;31;0.253968
UBX;25;0.235294
UBY;29;0.245614
UBZ;30;0.25
UC1;22;0.146341
UC2;23;0.139535
UC3;20;0.184211
UC4;23;0.142857
UC5;24;0.146341
UC9;32;0.105263
UCA;64;0.208333
UCB;35;0.0789474
UCC;60;0.262712
UCD;26;0.125
UCG;47;0.131579
UCK;26;0.130435
UCL;21;0.117647
UCM;30;0
UCN;36;0.0289855
UCP;28;0.173913
UD0;55;0.173913
UD1;39;0.161765
UD2;39;0.161765
UD4;38;0.147059
UD5;21;0.117647
UD6;39;0.15942
UD7;38;0.153846
UDA;49;0.192771
UDB;31;0.193548
UDC;24;0.170213
UDD;33;0.107143
UDG;68;0.251701
UDH;32;0.216667
UDM;39;0.157143
UDN;39;0.157143
UDO;32;0.107143
UDP;25;0.15
UDR;36;0.132353
UDS;20;0.151515
UDT;14;0.285714
UDX;34;0.137931
UDY;22;0.0882353
UDZ;41;0.171429
UE1;48;0.233766
UEG;12;0.0869565
UEK;38;0.15493
UEN;24;0.0638298
UEP;23;0.121951
UET;36;0.208955
UF0;32;0.306452
UF2;21;0.117647
UFB;23;0.131579
UFE;61;0.192308
UFG;36;0.147541
UFM;36;0.145161
UFO;14;0.03125
UFP;21;0.117647
UFR;22;0.138889
UFT;21;0.117647
UFV;13;0.0526316
UFZ;8;0.0555556
UGA;37;0.147541
UGB;37;0.147541
UGC;9;0.214286
UGI;28;0.0769231
UGJ;22;0.09375
UGT;21;0.119048
UGX;24;0.122449
UGY;9;0.2
UHB;39;0.0985915
UHD;23;0.204082
UHF;27;0.22807
UHH;29;0.056338
UHX;26;0.0666667
UI1;31;0.127273
UI2;20;0.0857143
UI3;24;0.0952381
UIB;33;0.0724638
UIC;39;0.170732
UIH;24;0.0487805
UIN;23;0.0612245
UIP;33;0.0735294
UIQ;34;0.0704225
UIR;34;0.0714286
UIZ;38;0.0789474
UJ6;23;0.0769231
UJB;30;0.0727273
UKA;57;0.163636
UKC;23;0.0465116
UKP;43;0.150538
UKW;19;0.225806
UL4;24;0.166667
UL7;23;0.0612245
ULA;63;0.121212
ULF;23;0.102564
ULI;40;0.305785
ULP;55;0.173913
UM0;25;0.183673
UM1;15;0.241379
UM2;10;0.2
UM3;20;0.117647
UMA;49;0.195402
UMC;20;0.111111
UMF;21;0.117647
UMG;55;0.141509
UMK;14;0.0344828
UML;67;0.241935
UMO;23;0.131579
UMP;20;0.117647
UMQ;34;0.189873
UMS;22;0.131579
UMX;23;0.0952381
UN1;11;0.238095
UN2;9;0.176471
UN3;17;0.103448
UN4;18;0.09375
UN5;34;0.166667
UN6;28;0.208333
UN7;32;0.157895
UN8;40;0.138889
UN9;19;0.137931
UNA;12;0.272727
UNB;36;0.138462
UNC;12;0.0625
UND;11;0.235294
UNE;15;0.0869565
UNF;24;0.097561
UNG;24;0.097561
UNH;49;0.240385
UNI;36;0.102941
UNJ;13;0.0526316
UNK;7;0.133333
UNL;0;1
UNM;21;0.075
UNN;28;0.1
UNP;29;0.173913
UNQ;26;0.0816327
UNR;18;0.125
UNT;31;0.155172
UNU;9;0.0625
UNV;17;0.0689655
UNX;1;1
UO1;24;0.0909091
UOA;24;0.142857
UOB;24;0.142857
UOC;12;0.242424
UOI;15;0.12
UOQ;60;0.262712
UOX;8;0.214286
UP1;36;0.147541
UP2;60;0.185185
UP3;60;0.196078
UP5;55;0.183908
UP6;21;0.117647
UP8;13;0.1
UPA;39;0.119403
UPC;28;0.173913
UPE;31;0.163636
UPF;36;0.147541
UPG;36;0.145161
UPL;34;0.291262
UPM;45;0.192308
UPN;44;0.186667
UPP;31;0.156863
UPR;29;0.166667
UPS;20;0.117647
UPT;20;0.0606061
UPU;37;0.126984
UPV;29;0.169811
UPX;30;0.14
UQ;63;0.202614
UQ1;18;0.111111
UQ2;23;0.142857
UQ5;38;0.181818
UQ6;43;0.184466
UQ7;48;0.192982
UQ8;53;0.19685
UQ9;58;0.2
UR2;39;0.230769
UR3;22;0.105263
URA;8;0
URB;9;0
URC;12;0
URD;17;0.0645161
URE;4;0
URF;9;0
URI;17;0.0666667
URM;36;0.140625
URN;10;0
URO;10;0.125
URP;9;0.25
URQ;10;0.210526
URS;10;0.111111
URT;22;0.114286
URU;40;0.144928
URX;23;0.0952381
URY;29;0.109091
US1;20;0.117647
US2;22;0.131579
US3;21;0.108108
US4;40;0.138889
US5;21;0.114286
USC;17;0.153846
USM;22;0.131579
USQ;39;0.153846
UT0;26;0.125
UTH;31;0.0862069
UTP;29;0.177778
UTX;45;0.191489
UU3;12;0.111111
UU4;14;0.25
UU5;12;0.285714
UUA;18;0.0689655
UUD;13;0.0454545
UUL;20;0.0909091
UUN;19;0.16129
UUU;13;0.0357143
UV4;19;0.166667
UV8;27;0.0535714
UVC;21;0.0571429
UVP;22;0.102564
UVW;8;0.166667
UVX;23;0.1
UW1;26;0.0980392
UW2;29;0.0909091
